file_1_file_1_g19150	Lysosome-associated membrane glycoprotein (Lamp)	LAMP1
file_1_file_1_g19151	Sodium / potassium ATPase beta chain	-
file_1_file_1_g19152	Membrane magnesium transporter	MMGT1
file_1_file_1_g19153	Required for ribosome biogenesis. Part of a complex which catalyzes pseudouridylation of rRNA. This involves the isomerization of uridine such that the ribose is subsequently attached to C5, instead of the normal N1	GAR1
file_1_file_1_g19154	-	-
file_1_file_1_g19155	-	-
file_1_file_1_g19156	CoA-transferase family III	SUGCT
file_1_file_1_g19157	CoA-transferase family III	SUGCT
file_1_file_1_g19158	voltage-gated potassium channel activity	-
file_1_file_1_g19159	voltage-gated potassium channel activity	-
file_1_file_1_g19160	Enoyl-(Acyl carrier protein) reductase	-
file_1_file_1_g19161	Ragulator complex protein LAMTOR5	-
file_1_file_1_g19162	Uncharacterized conserved protein CG6151-P	CACFD1
file_1_file_1_g19163	Enhancer of mRNA-decapping protein	EDC4
file_1_file_1_g19165	deadenylation-independent decapping of nuclear-transcribed mRNA	-
file_1_file_1_g19166	EF-hand domain pair	RCN2
file_1_file_1_g19167	Ras family	RAB5A
file_1_file_1_g19168	Fcf1	UTP23
file_1_file_1_g19169	Flagellar C1a complex subunit C1a-32	-
file_1_file_1_g19170	Domain in DAP-5, eIF4G, MA-3 and other proteins.	CWC22
file_1_file_1_g19172	Stathmin family	STMN1
file_1_file_1_g19173	Inositol polyphosphate phosphatase, catalytic domain homologues	OCRL
file_1_file_1_g19174	BTB And C-terminal Kelch	-
file_1_file_1_g19175	WD40 repeats	PREB
file_1_file_1_g19176	Sequence-specific DNA binding transcription factor activity. It is involved in the biological process described with regulation of	NFAT5
file_1_file_1_g19178	Chromo Shadow Domain	CBX1
file_1_file_1_g19179	guanyl-nucleotide exchange factor activity	DOCK6
file_1_file_1_g19180	Dock homology region 2	DOCK6
file_1_file_1_g19181	Phosphotransferase enzyme family	DYRK4
file_1_file_1_g19182	Phosphotransferase enzyme family	DYRK4
file_1_file_1_g19183	Phosphotransferase enzyme family	DYRK4
file_1_file_1_g19184	Four repeated domains in the Fasciclin I family of proteins, present in many other contexts.	-
file_1_file_1_g19185	Protein tyrosine kinase	EIF2AK1
file_1_file_1_g19186	Methyltransferase domain	METTL13
file_1_file_1_g19187	Sad1 / UNC-like C-terminal	SUCO
file_1_file_1_g19188	-	-
file_1_file_1_g19189	OST3 / OST6 family, transporter family	OSTC
file_1_file_1_g19190	EF-hand domain pair	CIB1
file_1_file_1_g19192	Lectin C-type domain	-
file_1_file_1_g19193	cytidylate kinase activity	-
file_1_file_1_g19194	Homeobox KN domain	TGIF1
file_1_file_1_g19195	AAA domain	Adk1
file_1_file_1_g19196	kinase activity. It is involved in the biological process described with nucleobase-containing compound metabolic process	-
file_1_file_1_g19197	kinase activity. It is involved in the biological process described with nucleobase-containing compound metabolic process	-
file_1_file_1_g19199	Sulfotransferase family	HS2ST1
file_1_file_1_g19200	Zinc finger, C3HC4 type (RING finger)	TRIM45
file_1_file_1_g19201	RNA polymerase II transcription cofactor activity. It is involved in the biological process described with regulation of transcription from RNA polymerase II promoter	MED15
file_1_file_1_g19202	ARC105 or Med15 subunit of Mediator complex non-fungal	MED15
file_1_file_1_g19203	Transcription factor Iwr1	-
file_1_file_1_g19204	C2H2-type zinc-finger domain	-
file_1_file_1_g19206	Zinc finger, C2H2 type	KLF11
file_1_file_1_g19207	Coiled-coil and C2 domain-containing protein 1-like	CC2D1A
file_1_file_1_g19208	Dynein light intermediate chain (DLIC)	DYNC1LI1
file_1_file_1_g19209	Helix-hairpin-helix motif	EEPD1
file_1_file_1_g19210	Helix-hairpin-helix motif	EEPD1
file_1_file_1_g19211	-	-
file_1_file_1_g19212	maestro heat-like repeat-containing protein family member	MROH1
file_1_file_1_g19213	Rab GTPase activator activity. It is involved in the biological process described with regulation of Rab GTPase activity	TBC1D24
file_1_file_1_g19214	Rab GTPase activator activity. It is involved in the biological process described with regulation of Rab GTPase activity	TBC1D24
file_1_file_2_2560_g	Rab GTPase activator activity. It is involved in the biological process described with regulation of Rab GTPase activity	TBC1D24
file_1_file_1_g19215	-	SAAL1
file_1_file_1_g19216	Domain in the RNA-binding Lupus La protein; unknown function	SSB
file_1_file_1_g19217	XPG domain containing	ASTE1
file_1_file_1_g19218	Caspase domain	-
file_1_file_1_g19219	RNA pseudouridylate synthase	RPUSD2
file_1_file_1_g19221	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19224	-	-
file_1_file_1_g19226	zinc finger	GFI1B
file_1_file_1_g19229	C2H2-type zinc finger	-
file_1_file_1_g19230	Domain first found in C1r, C1s, uEGF, and bone morphogenetic protein.	-
file_1_file_1_g19231	Domain first found in C1r, C1s, uEGF, and bone morphogenetic protein.	-
file_1_file_1_g19232	Fibrillar collagens C-terminal domain	-
file_1_file_1_g19233	Domain first found in C1r, C1s, uEGF, and bone morphogenetic protein.	-
file_1_file_1_g19234	-	-
file_1_file_1_g19235	TFIIB zinc-binding	TfIIB
file_1_file_1_g19236	Protein kinase domain	-
file_1_file_1_g19239	Protein tyrosine kinase	TRIB2
file_1_file_1_g19241	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain	NDUFV1
file_1_file_1_g19242	Metallo-beta-lactamase superfamily	LACTB2
file_1_file_1_g19243	Bifunctional mRNA-capping enzyme exhibiting RNA 5'- triphosphatase activity in the N-terminal part and mRNA guanylyltransferase activity in the C-terminal part. Catalyzes the first two steps of cap formation by removing the gamma-phosphate from the 5'-triphosphate end of nascent mRNA to yield a diphosphate end, and by transferring the gmp moiety of GTP to the 5'-diphosphate terminus	RNGTT
file_1_file_1_g19244	catalytic domain of ctd-like phosphatases	CTDSPL
file_1_file_1_g19245	Vacuolar sorting protein 9 (VPS9) domain	ALS2
file_1_file_1_g19246	JAB/MPN domain	EIF3H
file_1_file_1_g19247	OAR domain	ARX
file_1_file_1_g19249	OAR domain	ARX
file_1_file_1_g19251	Leucine rich repeat	LRCH3
file_1_file_1_g19252	BESS motif	-
file_1_file_1_g19253	Extension to Ser/Thr-type protein kinases	-
file_1_file_1_g19254	Elongation Factor G, domain II	GFM1
file_1_file_1_g19255	HCO3- transporter family	SLC4A7
file_1_file_1_g19256	Ribonuclease H protein	-
file_1_file_1_g19257	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19258	Ligand for members of the frizzled family of seven transmembrane receptors	WNT9B
file_1_file_1_g19259	Ligand for members of the frizzled family of seven transmembrane receptors	WNT1
file_1_file_1_g19260	Zinc-dependent metalloprotease	-
file_1_file_1_g19261	Ligand for members of the frizzled family of seven transmembrane receptors	WNT6
file_1_file_1_g19262	Ligand for members of the frizzled family of seven transmembrane receptors	WNT6
file_1_file_1_g19265	Ligand for members of the frizzled family of seven transmembrane receptors	WNT10A
file_1_file_1_g19266	Ligand for members of the frizzled family of seven transmembrane receptors	WNT10A
file_1_file_1_g19267	Myosin. Large ATPases.	MYO3A
file_1_file_1_g19268	zinc finger	-
file_1_file_1_g19269	Partial alpha/beta-hydrolase lipase region	-
file_1_file_1_g19270	-	-
file_1_file_1_g19271	Gag P30 core shell protein	-
file_1_file_1_g19272	Integrin beta subunits (N-terminal portion of extracellular region)	-
file_1_file_2_2620_g	Integrin beta subunits (N-terminal portion of extracellular region)	-
file_1_file_1_g19273	Integrin beta subunits (N-terminal portion of extracellular region)	-
file_1_file_1_g19274	integrin-mediated signaling pathway	-
file_1_file_1_g19275	serine threonine-protein kinase	STK24
file_1_file_1_g19276	Protein tyrosine kinase	STK24
file_1_file_1_g19277	Tubulin-tyrosine ligase family	TTLL8
file_1_file_1_g19278	Arginine and glutamate-rich 1	-
file_1_file_1_g19279	Arginine and glutamate-rich 1	-
file_1_file_1_g19280	TPR repeat	TTC14
file_1_file_1_g19281	-	-
file_1_file_1_g19284	SOX transcription factor	SOX2
file_1_file_1_g19285	Protein tyrosine kinase	STK24
file_1_file_1_g19286	-	-
file_1_file_1_g19287	prohibitin homologues	PHB
file_1_file_1_g19288	FK506 binding	-
file_1_file_1_g19289	Domain in Myosin and Kinesin Tails	-
file_1_file_1_g19290	Domain in Myosin and Kinesin Tails	-
file_1_file_1_g19291	Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as inosine triphosphate (ITP), deoxyinosine triphosphate (dITP) or xanthosine 5'-triphosphate (XTP) to their respective monophosphate derivatives. The enzyme does not distinguish between the deoxy- and ribose forms. Probably excludes non-canonical purines from RNA and DNA precursor pools, thus preventing their incorporation into RNA and DNA and avoiding chromosomal lesions	ITPA
file_1_file_1_g19292	Leucine Rich Repeat	-
file_1_file_1_g19293	NAD dependent epimerase/dehydratase family	TDH
file_1_file_1_g19294	Cysteine rich repeat	GLG1
file_1_file_1_g19295	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments made during discontinuous DNA replication	PRIM2
file_1_file_1_g19296	E1-E2 ATPase	ATP13A1
file_1_file_1_g19297	Insect cuticle protein	-
file_1_file_1_g19302	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.	-
file_1_file_1_g19304	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.	-
file_1_file_1_g19305	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19309	Sodium:solute symporter family	-
file_1_file_1_g19310	PDZ domain	MPP6
file_1_file_1_g19311	Tubulin polyglutamylase complex subunit	TPGS2
file_1_file_1_g19312	Dihydrouridine synthase (Dus)	DUS3L
file_1_file_1_g19313	Belongs to the DEAD box helicase family	DDX17
file_1_file_1_g19314	Asx homology domain	ASXL2
file_1_file_1_g19315	alpha/beta hydrolase fold	ABHD2
file_1_file_1_g19316	Plexin cytoplasmic RasGAP domain	plexB
file_1_file_1_g19317	Belongs to the PI3 PI4-kinase family	trrap
file_1_file_1_g19318	FATC	trrap
file_1_file_1_g19319	Belongs to the PI3 PI4-kinase family	trrap
file_1_file_1_g19320	Belongs to the PI3 PI4-kinase family	trrap
file_1_file_1_g19323	Fibronectin type 3 domain	FNDC3A
file_1_file_1_g19324	Laminin G domain	EYS
file_1_file_1_g19325	Domain of unknown function (DUF4796)	MKRN2OS
file_1_file_1_g19326	Domain in the N-terminus of transcription elongation factor S-II (and elsewhere)	TCEA1
file_1_file_1_g19327	zinc finger	ZNF462
file_1_file_1_g19332	-	-
file_1_file_1_g19333	C-type lectin (CTL) or carbohydrate-recognition domain (CRD)	CTLGA3
file_1_file_1_g19334	NHL repeat	NHLRC2
file_1_file_1_g19335	Cysteine protease required for the cytoplasm to vacuole transport (Cvt) and autophagy	ATG4A
file_1_file_1_g19336	Sigma factor PP2C-like phosphatases	PPM1L
file_1_file_1_g19337	Dock homology region 2	DOCK9
file_1_file_1_g19338	Histidine phosphatase superfamily (branch 2)	-
file_1_file_1_g19339	Histidine phosphatase superfamily (branch 2)	-
file_1_file_1_g19341	Domain of unknown function (DUF3398)	DOCK9
file_1_file_1_g19342	Tyrosine kinase, catalytic domain	-
file_1_file_1_g19343	XK-related protein	-
file_1_file_1_g19344	Ribosomal silencing factor during starvation	MALSU1
file_1_file_1_g19345	Cyclin	CCNY
file_1_file_1_g19346	RNSP1-SAP18 binding (RSB) motif	-
file_1_file_1_g19347	Dipeptidyl peptidase IV (DPP IV) N-terminal region	DPP10
file_1_file_1_g19348	Dipeptidyl peptidase IV (DPP IV) N-terminal region	DPP10
file_1_file_1_g19349	Dipeptidyl peptidase IV (DPP IV) N-terminal region	DPP10
file_1_file_1_g19350	FAD binding domain	-
file_1_file_2_2704_g	FAD binding domain	-
file_1_file_1_g19351	Dipeptidyl peptidase IV (DPP IV) N-terminal region	-
file_1_file_1_g19353	Type IIB DNA topoisomerase	SPO11
file_1_file_1_g19354	GCM motif protein	gcm
file_1_file_1_g19355	Autophagy-related protein 11	RB1CC1
file_1_file_1_g19356	Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis	G6PD
file_1_file_1_g19357	binding. It is involved in the biological process described with	RXRA
file_1_file_1_g19358	Insulinase (Peptidase family M16)	-
file_1_file_1_g19359	AMP-binding enzyme	SLC27A4
file_1_file_1_g19360	AMP-binding enzyme C-terminal domain	SLC27A4
file_1_file_1_g19361	AMP-binding enzyme C-terminal domain	SLC27A4
file_1_file_1_g19362	GRIP domain	GOLGA1
file_1_file_1_g19365	regulation of RNA splicing	-
file_1_file_1_g19374	Rho guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of Rho protein signal transduction	PLEKHG4
file_1_file_1_g19375	Rho guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of Rho protein signal transduction	PLEKHG4
file_1_file_1_g19376	CRAL/TRIO, N-terminal domain	-
file_1_file_1_g19377	transporter activity. It is involved in the biological process described with transport	-
file_1_file_1_g19378	transporter activity. It is involved in the biological process described with transport	-
file_1_file_2_2740_g	transporter activity. It is involved in the biological process described with transport	-
file_1_file_1_g19379	transporter activity. It is involved in the biological process described with transport	-
file_1_file_1_g19380	transporter activity. It is involved in the biological process described with transport	-
file_1_file_1_g19381	transporter activity. It is involved in the biological process described with transport	-
file_1_file_1_g19382	transporter activity. It is involved in the biological process described with transport	-
file_1_file_1_g19383	Extension to Ser/Thr-type protein kinases	PRKX
file_1_file_1_g19385	Catalysis occurs through a double-displacement mechanism. The nucleophile active site attacks the C1' of nucleotide 34 to detach the guanine base from the RNA, forming a covalent enzyme-RNA intermediate. The proton acceptor active site deprotonates the incoming	QTRT1
file_1_file_1_g19386	Domain of unknown function (DUF814)	CCDC25
file_1_file_1_g19387	Histone-like transcription factor (CBF/NF-Y) and archaeal histone	DR1
file_1_file_1_g19388	-	-
file_1_file_1_g19389	Acid phosphatase homologues	DOLPP1
file_1_file_1_g19390	Tetratricopeptide repeat	DNAJC7
file_1_file_1_g19391	-	-
file_1_file_1_g19392	RAWUL domain RING finger- and  WD40-associated ubiquitin-like	-
file_1_file_1_g19393	Involved in the initiation of DNA replication. Also participates in checkpoint controls that ensure DNA replication is completed before mitosis is initiated	CDC6
file_1_file_1_g19394	Lectin C-type domain	CTLGA1
file_1_file_1_g19396	DnaJ central domain	DNAJA2
file_1_file_2_2758_g	Double-stranded DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated	-
file_1_file_1_g19397	Double-stranded DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated	-
file_1_file_1_g19398	Metal ion binding	ZRSR2
file_1_file_1_g19399	-	-
file_1_file_1_g19402	Centrosomin N-terminal motif 1	CDK5RAP2
file_1_file_1_g19403	Ribosomal protein S18	MRPS18B
file_1_file_1_g19404	Adenomatous polyposis coli tumour suppressor protein	SAPCD2
file_1_file_1_g19405	Domain of unknown function (DUF4481)	-
file_1_file_1_g19406	Starch binding domain	GPCPD1
file_1_file_1_g19407	metal ion binding. It is involved in the biological process described with transcription, DNA-templated	PPP1R10
file_1_file_1_g19408	metal ion binding. It is involved in the biological process described with transcription, DNA-templated	PPP1R10
file_1_file_1_g19409	Calcium-selective channel required to prevent calcium stores from overfilling	TMCO1
file_1_file_1_g19410	FAD dependent oxidoreductase	FOXRED1
file_1_file_1_g19411	BP28CT (NUC211) domain	HEATR1
file_1_file_1_g19412	BP28CT (NUC211) domain	HEATR1
file_1_file_1_g19414	Carboxylesterase family	NLG-2
file_1_file_1_g19416	Solute proton antiporter activity. It is involved in the biological process described with transmembrane transport	SLC9B2
file_1_file_1_g19418	Solute proton antiporter activity. It is involved in the biological process described with transmembrane transport	SLC9B2
file_1_file_1_g19420	Sodium/hydrogen exchanger family	SLC9B2
file_1_file_1_g19422	G-protein coupled receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway	-
file_1_file_1_g19423	TGF-beta propeptide	BMP5
file_1_file_2_2781_g	TGF-beta propeptide	BMP5
file_1_file_1_g19424	Cwf15/Cwc15 cell cycle control protein	CWC15
file_1_file_1_g19425	linker between RRM2 and RRM3 domains in RBM39 protein	RBM39
file_1_file_1_g19426	Complex I intermediate-associated protein 30 (CIA30)	-
file_1_file_1_g19427	Protein of unknown function (DUF1279)	FAM210B
file_1_file_1_g19428	Endonuclease/Exonuclease/phosphatase family	PDE12
file_1_file_1_g19429	Necessary for protein translocation in the endoplasmic reticulum	SEC61B
file_1_file_1_g19430	Frizzled/Smoothened family membrane region	FZD7
file_1_file_1_g19431	Anaphase-promoting complex subunit 5	ANAPC5
file_1_file_1_g19432	Integrator complex subunit 2	INTS2
file_1_file_2_2792_g	Belongs to the adenylyl cyclase class-4 guanylyl cyclase family	ADCY3
file_1_file_1_g19434	Belongs to the adenylyl cyclase class-4 guanylyl cyclase family	ADCY3
file_1_file_1_g19435	Polysaccharide deacetylase	serp
file_1_file_1_g19436	Chitin-binding domain type 2	serp
file_1_file_1_g19439	Endoplasmic reticulum vesicle transporter	ERGIC3
file_1_file_1_g19440	Reactive mitochondrial oxygen species modulator 1	ROMO1
file_1_file_1_g19441	mTERF	MTERFD1
file_1_file_1_g19442	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged tRNA(Ala) via its editing domain	AARS
file_1_file_1_g19443	Endonuclease-reverse transcriptase	-
file_1_file_1_g19444	protein dimerization activity	-
file_1_file_1_g19445	Domain Homologous to E6-AP Carboxyl Terminus with	WWP1
file_1_file_1_g19446	Kinesin-associated protein (KAP)	KIFAP3
file_1_file_1_g19448	Haemolysin-III related	PAQR3
file_1_file_1_g19449	Ubiquitin-conjugating enzyme E2, catalytic domain homologues	eff
file_1_file_1_g19450	Rab subfamily of small GTPases	RAB14
file_1_file_1_g19452	Zinc-finger domain	NDUFS6
file_1_file_1_g19453	domain in transcription and CHROMO domain helicases	CHD7
file_1_file_1_g19454	WD domain, G-beta repeat	WDR82
file_1_file_1_g19456	Phosphatidyl serine synthase	PTDSS1
file_1_file_1_g19458	Putative golgin subfamily A member 2-like protein 5	GOLGA2
file_1_file_1_g19459	B domain of TMEM189, localisation domain	TMEM189
file_1_file_1_g19460	-	-
file_1_file_1_g19461	AdoMet dependent proline di-methyltransferase	NTMT1
file_1_file_1_g19463	Ribosomal L29 protein	RPL35
file_1_file_1_g19464	GDP-fucose protein O-fucosyltransferase	O-fut1
file_1_file_1_g19465	WD domain, G-beta repeat	WDR55
file_1_file_1_g19466	timeless	tim
file_1_file_1_g19467	Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks	ARPC5
file_1_file_2_2820_g	Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks	ARPC5
file_1_file_1_g19468	Protein of unknown function (DUF1241)	PDCD10
file_1_file_1_g19473	C2H2-type zinc finger	SNAI2
file_1_file_1_g19476	Protein of unknown function (DUF563)	EOGT
file_1_file_1_g19477	Transcription factor DP	TFDP1
file_1_file_2_2836_g	Dihydrouridine synthase (Dus)	DUS2
file_1_file_1_g19478	Dihydrouridine synthase (Dus)	DUS2
file_1_file_2_2837_g	Dihydrouridine synthase (Dus)	DUS2
file_1_file_1_g19479	Core binding factor beta subunit	CBFB
file_1_file_1_g19480	Ubiquitin-conjugating enzyme E2, catalytic domain homologues	AKTIP
file_1_file_1_g19481	Domain of unknown function (DUF4505)	C8orf82
file_1_file_1_g19482	Participates in a complex which severs microtubules in an ATP-dependent manner. May act to target the enzymatic subunit of this complex to sites of action such as the centrosome. Microtubule severing may promote rapid reorganization of cellular microtubule arrays and the release of microtubules from the centrosome following nucleation	KATNB1
file_1_file_1_g19483	M-phase phosphoprotein 6	MPHOSPH6
file_1_file_1_g19484	SPRY domain	FBXO45
file_1_file_1_g19485	TMEM164 family	TMEM164
file_1_file_1_g19489	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19490	Ribonuclease H protein	-
file_1_file_1_g19491	Transposase (partial DDE domain)	SETMAR
file_1_file_1_g19493	PITH domain	PITHD1
file_1_file_1_g19495	Rdx family	SELENOT
file_1_file_1_g19496	Anaphase-promoting complex subunit 4 WD40 domain	WDR35
file_1_file_1_g19497	Ion transport protein	-
file_1_file_1_g19498	-	-
file_1_file_1_g19499	NUC153 domain	NOL10
file_1_file_1_g19500	It is involved in the biological process described with snRNA processing	INTS10
file_1_file_1_g19501	WD40 associated region in TFIID subunit, NTD2 domain	TAF5
file_1_file_1_g19502	Belongs to the metallo-dependent hydrolases superfamily. Peptidase M19 family	-
file_1_file_1_g19505	Homocysteine S-methyltransferase	-
file_1_file_1_g19506	Homocysteine S-methyltransferase	-
file_1_file_1_g19507	RhoGEF domain	ARHGEF6
file_1_file_1_g19508	RhoGEF domain	ARHGEF6
file_1_file_1_g19509	Ankyrin repeat	-
file_1_file_1_g19511	-	-
file_1_file_1_g19512	7 transmembrane receptor (rhodopsin family)	GPRNPR2
file_1_file_1_g19513	7 transmembrane receptor (rhodopsin family)	-
file_1_file_1_g19514	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19515	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19516	BCL (B-Cell lymphoma); contains BH1, BH2 regions	BOK
file_1_file_1_g19517	Cullin	CUL3
file_1_file_1_g19519	Ciliary basal body-associated, B9 protein	B9D2
file_1_file_1_g19520	FATC	ATM
file_1_file_1_g19521	Pyruvate kinase, alpha/beta domain	PKM
file_1_file_1_g19522	activity. It is involved in the biological process described with signal transduction	NCOA2
file_1_file_1_g19525	C2 domain of PTEN tumour-suppressor protein	TNS3
file_1_file_1_g19526	-	-
file_1_file_1_g19527	-	-
file_1_file_1_g19528	Alpha-2-Macroglobulin	CD109
file_1_file_1_g19529	Alpha-2-Macroglobulin	CD109
file_1_file_1_g19530	domain found in Plexins, Semaphorins and Integrins	MEGF8
file_1_file_1_g19532	bZIP Maf transcription factor	MAF
file_1_file_1_g19534	Diacylglycerol O-acyltransferase activity. It is involved in the biological process described with triglyceride biosynthetic process	DGAT1
file_1_file_1_g19535	PRELI-like family	SLMO2
file_1_file_1_g19537	Mediator complex protein	-
file_1_file_1_g19538	Ribosomal protein L3	RpL3
file_1_file_1_g19539	Bicoid-interacting protein 3 (Bin3)	BCDIN3D
file_1_file_1_g19540	-	-
file_1_file_1_g19541	Bicoid-interacting protein 3 (Bin3)	BCDIN3D
file_1_file_1_g19542	Protein of unknown function (DUF1676)	Osi21
file_1_file_1_g19545	Insect allergen related repeat, nitrile-specifier detoxification	-
file_1_file_1_g19548	-	-
file_1_file_2_2917_g	-	-
file_1_file_1_g19550	Zinc-finger of C2H2 type	SALL1
file_1_file_1_g19551	26S proteasome subunit RPN7	-
file_1_file_1_g19552	Mut7-C RNAse domain	EXD3
file_1_file_1_g19553	protein dimerization activity	-
file_1_file_1_g19554	Protein prenyltransferase alpha subunit repeat	-
file_1_file_1_g19555	Cadherin repeats.	-
file_1_file_1_g19556	Cadherin prodomain like	hmr-1
file_1_file_1_g19559	Cadherins are calcium-dependent cell adhesion proteins	hmr-1
file_1_file_1_g19560	zinc finger	zcchc14
file_1_file_1_g19561	Proteasome regulatory subunit C-terminal	PSMD3
file_1_file_1_g19562	pre-RNA processing PIH1/Nop17	PIH1D3
file_1_file_1_g19563	Crisp	CRISP2
file_1_file_2_2941_g	Serine/threonine phosphatases, family 2C, catalytic domain	PHLPP2
file_1_file_1_g19564	Serine/threonine phosphatases, family 2C, catalytic domain	PHLPP2
file_1_file_1_g19565	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.	LHX3
file_1_file_1_g19568	-	-
file_1_file_1_g19569	Pyridoxal-dependent decarboxylase conserved domain	amd
file_1_file_1_g19570	GTP binding	ERAL1
file_1_file_1_g19571	DNA binding domain with preference for A/T rich regions	-
file_1_file_1_g19572	Gtr1/RagA G protein conserved region	-
file_1_file_1_g19573	Transferase activity, transferring hexosyl groups	chs1
file_1_file_1_g19574	Transferase activity, transferring hexosyl groups	chs1
file_1_file_1_g19576	Transferase activity, transferring hexosyl groups	chs1
file_1_file_1_g19577	CSN8/PSMD8/EIF3K family	COPS8
file_1_file_1_g19582	AMP binding	PRKAG2
file_1_file_1_g19584	c4 zinc finger in nuclear hormone receptors	NR4A2
file_1_file_1_g19585	Vps52 / Sac2 family	VPS52
file_1_file_1_g19586	-	-
file_1_file_1_g19587	Broad-Complex, Tramtrack and Bric a brac	-
file_1_file_1_g19588	NAD(P)-binding Rossmann-like domain	-
file_1_file_1_g19589	Pyridoxal-dependent decarboxylase conserved domain	DDC
file_1_file_1_g19590	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	HADHA
file_1_file_1_g19591	protein-cysteine S-palmitoyltransferase activity	-
file_1_file_1_g19592	MORN repeat-containing protein	JPH1
file_1_file_1_g19593	Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases.	JPH3
file_1_file_1_g19594	Sugar (and other) transporter	-
file_1_file_1_g19595	Sugar (and other) transporter	MFSD1
file_1_file_1_g19596	Importin-beta N-terminal domain	KPNB1
file_1_file_1_g19597	S-adenosyl-L-homocysteine hydrolase, NAD binding domain	AHCY
file_1_file_1_g19598	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A	MRPL15
file_1_file_1_g19599	Conserved oligomeric complex COG6	COG6
file_1_file_1_g19600	Adds a GMP to the 5'-end of tRNA(His) after transcription and RNase P cleavage	THG1L
file_1_file_1_g19601	Subunit of the integral membrane V0 complex of vacuolar ATPase. Vacuolar ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells, thus providing most of the energy required for transport processes in the vacuolar system	ATP6V0D1
file_1_file_1_g19602	Protein of unknown function (DUF1674)	-
file_1_file_1_g19603	Helicase associated domain (HA2)  Add an annotation	DHX16
file_1_file_1_g19604	Zinc finger, C3HC4 type (RING finger)	-
file_1_file_1_g19609	Ankyrin repeat	-
file_1_file_1_g19612	It is involved in the biological process described with protein ubiquitination	MIB1
file_1_file_1_g19613	domain present in cyclins, TFIIB and Retinoblastoma	CABLES1
file_1_file_1_g19614	Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases.	RSPH10B
file_1_file_1_g19615	Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases.	RSPH10B
file_1_file_1_g19616	Sas10/Utp3/C1D family	NGDN
file_1_file_1_g19617	Endomembrane protein 70	TM9SF4
file_1_file_2_3000_g	Endomembrane protein 70	TM9SF4
file_1_file_1_g19618	KR domain	-
file_1_file_1_g19619	zinc finger	GFI1B
file_1_file_1_g19620	Schwannomin-interacting protein 1	SCHIP1
file_1_file_1_g19621	P-loop containing dynein motor region D4	DNAH12
file_1_file_1_g19622	Domain of unknown function (DUF4793)	-
file_1_file_1_g19623	Type III restriction enzyme, res subunit	EIF4A2
file_1_file_1_g19624	Binds to actin and affects the structure of the cytoskeleton. At high concentrations, profilin prevents the polymerization of actin, whereas it enhances it at low concentrations	-
file_1_file_1_g19626	-	-
file_1_file_1_g19628	WD40 repeats	AMBRA1
file_1_file_1_g19629	Mo25-like	CAB39L
file_1_file_1_g19630	OB-fold nucleic acid binding domain	KARS
file_1_file_1_g19631	OTU-like cysteine protease	OTUD6B
file_1_file_1_g19632	GDSL-like Lipase/Acylhydrolase family	PAFAH1B2
file_1_file_1_g19633	Squalene/phytoene synthase	NDUFAF6
file_1_file_1_g19634	Aminotransferase class-V	TAT
file_1_file_1_g19635	Protein of unknown function (DUF1077)	EMC4
file_1_file_1_g19636	ZIP Zinc transporter	SLC39A5
file_1_file_1_g19637	Amino acid permease	SLC7A6
